id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5310,4.7969,34,5.934640523,1.104417671,1097,2.952380952,33.82,-118.35,2.4
5311,3.4811,37,3.468379447,1.062166963,922,1.781637717,34.09,-118.45,3.257
5312,4.4792,21,5.502923977,0.95194085,1318,3.416107383,33.69,-117.91,2.319
5313,5.5581,18,6.61952862,1.086247086,1545,2.922779923,34.17,-119.22,5.00001
5314,2.9219,39,4.33984375,1.0375,1453,3.770833333,33.9,-118.19,1.713
5315,1.7375,37,3.881873727,1.054545455,2178,4.06116643,33.97,-118.24,0.923
5316,2.7174,25,4.532258065,1.043417367,1634,2.395973154,33.98,-117.39,1.121
5317,2.1781,21,3.517821782,1.04950495,509,2.51980198,33.8,-118.18,1.622
5318,2.7813,46,4.087557604,1.138098676,1555,3.920055134,34.05,-118.36,2.547
5319,3.2277,15,5.0736,1.066,1710,2.732,38.67,-121.32,1.938
5320,5.7239,52,6.949864499,1.070515971,1127,2.455792683,37.8,-122.42,5.00001
5321,3.0087,14,4.721875,1.070967742,6835,3.213709677,37.28,-121.83,1.12
5322,3.3514,4,4.858156028,1.127786033,812,2.069486405,33.17,-117.24,2.321
5323,6.0587,34,5.410791367,1.010282776,1027,2.25497076,34.44,-119.74,3
5324,4.9801,21,5.144,1.024,2282,1.948,37.88,-122.06,3.318
5325,2.7171,47,4.392496392,1.041580042,918,2.543054305,36.93,-122,2.232
5326,2.2466,22,4.325549451,1,1407,2.177581864,38.8,-121.28,0.975
5327,5.4886,18,6.40952381,1.037181996,4591,3.185595568,34.04,-117.66,1.734
5328,3.406,13,5.572317263,1.00155521,4249,3.395023328,38.52,-121.52,1.144
5329,6.0774,16,6.913242009,1.150684932,1670,2.817739976,34.38,-119.54,2.875
5330,3.7433,18,4.287390029,1.217008798,1229,2.652388797,33.84,-117.94,1.783
5331,3.0694,15,5.922570016,1.064798599,9999,2.733333333,36.32,-119.34,0.9
5332,3.9615,35,6.538065844,1.038167939,674,2.716535433,37.3,-122.02,3.409
5333,7.9125,20,6.739217391,0.996521739,2133,2.827988338,33.69,-117.8,3.478
5334,3.0156,28,5.178403756,1.057377049,1352,2.947761194,36.64,-119.37,0.912
5335,7.4111,48,6.494755245,1.005244755,1234,2.867132867,34.24,-118.26,3.974
5336,5.2987,13,6.335913313,1.068136273,2228,3.904153355,33.85,-117.8,3.314
5337,3.1513,27,4.286595745,1.076456311,911,3.371641791,33.96,-118.19,1.623
5338,5.5,35,5.346303502,1.084566596,1085,2.627680312,37.46,-122.15,3.941
5339,5.0855,13,5.3568,1.067,1318,3.05800464,37.98,-121.13,2.028
5340,2.7083,25,5.950530035,0.950530035,632,2.373205742,38.74,-121.3,0.889
5341,3.0147,33,4.413513514,0.936936937,1301,3.486486486,33.96,-118.21,1.366
5342,3.2778,50,4.612990528,1.104738155,1279,2.379227053,37.76,-122.46,4.034
5343,1.6319,52,3.983416252,1.102785783,1562,2.664212077,37.78,-122.23,1.238
5344,2.2993,39,5.306590258,1.090128755,805,2.72299169,40.17,-122.25,0.686
5345,2.694,17,5.002643172,1.049853372,3182,2.51026393,34.01,-118.14,1.948
5346,1.2222,16,4.977832512,1.164516129,2227,2.754812563,36.78,-119.78,0.54
5347,5.5054,37,6.692551506,1.064846416,513,2.017064846,37.9,-122.56,4.613
5348,5.0877,26,6.291176471,1.052941176,1887,2.935294118,33.97,-117.94,3.152
5349,3.0638,8,5.765432099,1.105990783,702,3.244525547,36.44,-119.87,0.675
5350,4.4318,38,4.476744186,1.023255814,1511,4.085271318,33.94,-118.36,1.922
5351,4.5,34,5.167173252,1.018957346,986,2.924290221,34.23,-118.58,2.583
5352,4.6371,34,6.696078431,1.166179907,1118,2.764705882,34.27,-119.22,2.368
5353,4.0604,39,5.81237525,1.071718539,1626,4.136200717,37.71,-121.78,1.646
5354,3.2639,9,3.743670886,1.065250379,884,1.674019608,32.72,-117.16,1.875
5355,3.3864,4,3.51035503,1.182957393,930,1.935613682,32.8,-117.2,1.375
5356,4.5833,34,5.327526132,1.002949853,791,2.385093168,37.78,-122.46,2.4
5357,2.7165,41,3.950822123,0.96875,1530,4.663888889,33.99,-118.2,1.107
5358,2.3,17,3.73629174,0.949238579,719,3.004854369,32.75,-117.08,1.258
5359,2.2254,10,3.958158996,1.083420229,1843,3.526636225,37.81,-122.28,1.55
5360,2.3973,18,6.054884742,1.077178423,3157,2.513064133,34.26,-119.27,1.094
5361,2.6161,28,4.840527578,1.188630491,1314,2.215932981,34.09,-117.16,1.708
5362,2.8708,33,5.44546851,1.074546632,1641,2.644283122,38.15,-122.23,1.29
5363,5.8243,37,6.2651622,1.060518732,818,2.751200768,37.09,-122.09,3.521
5364,4.2531,33,4.717451524,1.041522491,2651,5.995680346,33.81,-118.08,1.733
5365,3.9615,52,4.153477218,1.026946108,999,2.497005988,37.78,-122.19,1.431
5366,3.6167,10,4.394736842,1.065789474,1155,2.261403509,33.82,-118.01,1.628
5367,4.7,36,4.648972603,1.014519055,1663,2.295918367,33.97,-118.4,3.592
5368,4.8,34,5.495103373,1.03930131,1019,2.495103373,33.97,-118.42,3.486
5369,7.7736,33,6.645783133,1.019157088,942,2.624096386,33.88,-118.4,5
5370,3.5268,36,4.691075515,1.056616254,1606,4.167115903,34.2,-118.38,1.728
5371,5.2652,16,6.17693837,1.032397408,4741,3.021868787,33.92,-117.97,1.793
5372,2.1786,24,4.161875,1.1,1538,3.86875,36.69,-119.55,1.276
5373,6.6264,18,7.012345679,1.083333333,769,2.52345679,33.06,-117.21,5.00001
5374,2.5104,36,4.352750809,1.047477745,1264,3.288834951,34.07,-117.32,1.297
5375,3.1851,15,5.002502085,0.962765957,2140,3.553191489,33.76,-117.94,1.539
5376,1.7361,36,3.977301387,1.118043845,1687,4.441281139,33.97,-118.16,1.004
5377,3.1765,23,4.271468144,1.038781163,3025,2.941616766,34.1,-118.02,2.535
5378,6.4755,29,7.297966401,1.089779006,1223,2.499194847,37.93,-121.98,3.13
5379,1.2469,30,3.966843501,1.09751434,2028,4.270700637,32.7,-115.49,0.506
5380,5.615,27,6.739130435,1.041666667,1247,2.924198251,37.99,-122.09,2.383
5381,3.1287,46,4.8359375,1.037109375,1339,2.19375,33.77,-118.2,1.94
5382,4.8269,36,5.9175,1.0125,702,2.6875,38,-121.31,1.453
5383,11.216,13,8.107544141,0.995839112,1696,2.664355062,37.23,-121.85,5.00001
5384,5.6544,35,6.094874591,1.05513308,1551,2.573033708,37.43,-122.13,5.00001
5385,6.0336,32,6.190647482,1.037190083,810,2.447368421,33.77,-117.82,2.489
5386,1.742,52,5.744265081,1.12244898,1053,3.075066013,37.79,-122.21,0.658
5387,4.125,8,4.352941176,1.058823529,2252,2.176470588,33.71,-117.77,2.422
5388,3.4051,23,3.86260454,1.083499006,1654,2.592150331,33.73,-118.29,2.353
5389,3.8472,16,5.778639104,1.049689441,1283,2.5,38.43,-122.71,1.849
5390,3.8954,21,4.206030151,1.007434944,1318,3.116182573,37.26,-121.88,2.432
5391,3.8068,11,6.391752577,1.06808389,1443,2.557060969,38.69,-120.98,1.919
5392,3.0404,31,4.043243243,0.924324324,835,2.554054054,36.96,-121.98,2.409
5393,5.2541,16,6.096551724,1.068965517,789,2.61637931,33.99,-117.67,2.625
5394,2.9554,34,5.265033408,1.029821074,1414,2.118959108,38.11,-122.21,1.029
5395,3.859,6,5.440366972,1.072116402,2038,1.862539349,37.97,-122.04,1.775
5396,2.9821,27,3.922188976,1.030075188,872,1.859701493,34.14,-118.25,2.507
5397,1.6277,23,4.383886256,1.094488189,1312,2.746724891,37.68,-122.11,1.015
5398,2.3566,29,4.7593361,1.053763441,1669,3.636929461,37.95,-121.25,0.627
5399,2.7266,13,5.263959391,1.042589438,1351,2.81147541,33.72,-117.2,1.104
5400,5.6094,14,6.445945946,1.10432024,1300,3.737132353,34.12,-118,2.889
5401,5.4284,52,5.278438031,0.979338843,1075,2.285714286,37.81,-122.19,3.097
5402,2.1449,38,3.980237154,1.141230068,2028,2.491401772,34.06,-118.24,3.304
5403,4.6,13,4.945848375,1.066202091,1669,2.421026318,33.75,-118.31,3.127
5404,5.0194,8,5.732758621,1.086206897,3069,2.793103448,34.08,-117.7,1.465
5405,3.2731,28,4.165837479,1.052550232,3911,2.246334311,34.14,-118.25,2.028
5406,3.3859,16,4.397831526,1.052516411,1196,1.934367542,33.77,-118,3.026
5407,5.8703,25,7,0.996453901,1777,2.493036212,37.31,-121.78,2.798
5408,2.755,39,3.452513966,1.067307692,2097,2.717307692,33.98,-118.17,1.455
5409,2.875,20,5.255543823,1.104294479,7984,2.402730375,34.18,-119.15,0.7
5410,6.8132,12,7.35546875,1.046979167,1277,2.96875,33.01,-117.07,2.889
5411,3.8,34,5.664345404,1.09394572,3062,3.276264591,33.79,-118.16,1.722
5412,2.894,21,3.823293173,1.080200501,1633,2.418936478,37.31,-121.98,2.503
5413,3.375,23,4.686046512,1.101604278,1291,2.622093023,34.21,-119.19,2.063
5414,3.5,44,4.410714286,1,438,1.633333333,33.83,-118.18,2.607
5415,3.6975,19,5.817866005,1.021276596,2687,2.228571429,35.12,-120.61,2.276
5416,4.0938,17,4.073746313,1.049250535,2741,2.251833741,34.28,-118.7,2.325
5417,2.3305,48,4.5,0.938325991,463,2.603524229,34.04,-118.35,0.949
5418,7.7814,37,7.289029536,1.010548523,1409,2.771653543,34.16,-118.43,3.949
5419,5.0521,13,5.939205955,1.066141732,2437,2.649167734,37.88,-122.07,2.754
5420,3.6007,49,5.377777778,0.953703704,605,3.868518519,37.72,-122.4,2.249
5421,4.25,52,4.714907508,1.032721468,1650,2.030788177,37.78,-122.46,3.374
5422,1.7885,41,3.147766323,1.072892938,1658,1.634361233,34.02,-118.41,3.248
5423,5.4284,16,6.491428571,1.174285714,705,3.291428571,33.88,-117.97,2.183
5424,3.8631,20,5.383915023,1.156657963,1902,2.465313029,40.52,-122.35,1.313
5425,5.5051,36,6.22533137,1.062663185,888,2.746290801,32.75,-116.99,2.638
5426,3.1672,25,4.502923977,1.06557377,1567,3.212180747,34.68,-118.14,1.188
5427,2.5663,43,5.206896552,1,535,2.306034483,39.47,-121.58,0.847
5428,3.5871,28,4.77002584,1.091883614,1499,2.632027257,37.8,-122.19,1.997
5429,3.9722,40,5.621559633,1.042253521,1445,2.789915966,38.02,-122.59,2.458
5430,3.6341,22,5.411347518,0.986486486,752,2.851851852,36.48,-119.48,1.086
5431,4.5493,40,6.192307692,1.010989011,1002,2.769230769,37.54,-122.29,3.699
5432,2.7316,26,5.457317073,1.140384615,1061,3.06097561,37.64,-120.98,0.944
5433,1.9286,18,3.75,1.010526316,572,4.764705882,34.02,-118.26,0.941
5434,2.3859,11,3.138790036,1.039140445,5546,4.441281139,34.09,-117.33,0.875
5435,4.1298,10,5.843501326,1.046801872,999,2.780031201,38.67,-120.99,1.598
5436,1.4146,25,4.985185185,0.962962963,1014,1.864197531,39.1,-121.52,0.609
5437,5.1118,19,6.502512563,1.060693642,1163,2.121387283,38.34,-122.65,3.465
5438,3.2566,31,5.755154639,1.068907563,2455,3.481132075,34.03,-117.08,1.111
5439,6.4415,35,5.787790698,1.029032258,1350,2.245283019,33.79,-118.38,2.945
5440,11.706,34,8.537931034,1.06557377,1155,2.795081967,37.56,-122.33,5.00001
5441,1.7176,14,5.336099585,1.241803279,2726,3.664251208,39.8,-120.45,0.615
5442,3.825,47,5.134266932,1.096579477,1489,2.340974212,34.18,-118.33,2.913
5443,2.9167,31,4.811455847,1.232854864,1443,1.766118092,34.05,-118.44,5.00001
5444,2.6518,6,3.658146965,1.156424581,2156,2.992957746,34.16,-118.27,1.955
5445,3.9219,17,5.187250996,1.042553191,1802,3.455782313,32.7,-117.03,1.161
5446,2.6205,23,4.611607143,1.054285714,1697,2.0625,37.28,-121.84,1.667
5447,3.7562,22,3.819875776,1.043478261,603,1.460117548,37.3,-121.95,2.757
5448,5.4781,25,6.386666667,0.984,911,3.073333333,34.41,-119.72,2.689
5449,3.3153,9,5.939004815,1.038817006,1947,3.097946288,34.52,-117.17,0.95
5450,5.1036,15,5.526518392,0.99488491,939,2.465838509,33.87,-118.09,1.686
5451,2.3844,7,4.449513837,1.082228117,2140,2.926253687,34.01,-118.34,1.025
5452,6.2884,40,6.534988713,1.078796562,775,2.659025788,34.23,-118.24,3.776
5453,1.75,20,5.390692641,1.056234719,1720,2.48362235,39.44,-121.53,0.912
5454,4.849,18,5.284069098,1.135559921,1277,1.953757225,34.19,-118.44,2.852
5455,2.3243,23,5.046747967,1.077490775,1408,2.269480519,38.44,-122.91,1.506
5456,3.0441,32,3.85,0.85,1058,4.063888889,34.29,-118.44,1.586
5457,1.8242,29,3.769230769,1.088888889,1200,3.827160494,34.12,-117.28,0.709
5458,2.7051,52,5.135084428,1.105065666,1347,3.203883495,32.74,-117.14,1.072
5459,4.6484,21,5.466307278,1.052730697,1191,3.214046823,38.56,-121.35,1.294
5460,1.9044,47,3.235897436,1.038461538,2451,3.044871795,34.08,-118.28,1.375
5461,2.7813,36,5.038391225,1.009925558,1094,2.402730375,37.85,-122.27,1.207
5462,2.6168,24,3.609756098,1.059670659,1214,2.128463476,34.2,-118.52,1.86
5463,3.8147,25,5.673151751,1.03526971,817,3.221311475,33.83,-117.9,1.831
5464,2.1793,31,4.344,1.042,1845,2.932,40.66,-122.26,0.638
5465,0.7473,37,2.614533965,1.067371202,649,1.471962617,33.88,-114.63,0.875
5466,4.125,41,5.443349754,0.969870875,758,2.647140865,34.24,-118.24,2.243
5467,3.4167,27,5.144312394,1.080924855,599,3.229613734,33.04,-117.24,2.542
5468,5.2606,35,6.153846154,1,1159,3.179487179,37.64,-122.45,3.5
5469,6.3914,23,6.176646707,1.015037594,1062,2.59962406,37.28,-121.95,2.783
5470,7.6771,28,7.873015873,1,972,3.074675325,37.34,-122.02,4.063
5471,2.1979,13,4.487012987,1.153846154,1319,3.813186813,36.34,-119.3,0.632
5472,2.8299,24,4.71454219,1.0651341,934,3.027918782,32.75,-117.04,1.875
5473,3.1917,14,2.752089136,1.111587983,2919,2.505518764,34.1,-118.35,2.5
5474,1.8913,25,5.673101673,1.035264484,1558,3.118811881,37.46,-121.13,0.909
5475,2.1944,23,4.059891107,1.052631579,398,2.838815789,36.97,-122.02,1.885
5476,1.6009,22,3.721227621,1.089668616,2304,3.37408313,34.2,-118.42,1.31
5477,3.4543,25,5.977272727,1.049090909,1551,2.253787879,37.94,-122.82,2.385
5478,4.625,34,5.656565657,1.016018307,1478,2.939130435,34.17,-118.43,2.148
5479,4.1417,52,5.939501779,1.029605263,805,2.092105263,37.86,-122.28,1.875
5480,4.5795,24,5.847457627,0.971576227,1593,3.914153132,33.71,-117.95,1.893
5481,2.1875,35,4.812582781,1.125827815,3,5.011049724,33.95,-118.2,1.5
5482,3.0383,26,4.82388974,1.039119804,1806,2.667481663,38.02,-121.89,1.367
5483,3.0958,11,4.815831987,1.064516129,1437,2.53869969,40.56,-122.09,1.015
5484,2.7708,10,3.853467562,1.087557604,1765,2.552877138,37.32,-121.88,2.132
5485,2.3409,14,4.783001808,1.133079848,1806,2,34.15,-119.16,1.458
5486,3.1755,52,4.583333333,0.983333333,707,2.072222222,37.77,-122.45,3.267
5487,2,29,4.021526419,1.172519084,875,3.040892193,34.09,-118.29,2.337
5488,1.6136,21,2.567219153,1.132124352,3002,2.454663212,34.07,-118.32,2.75
5489,6.3568,30,6.705882353,1.078431373,1267,2.676470588,37.53,-122.49,4.602
5490,3.776,26,4.339325843,0.989547038,571,3.069277108,33.98,-118.04,1.595
5491,3.0352,11,5.720250522,1.072289157,1375,2.594684385,38.02,-121.31,1.012
5492,3.0978,38,5.380070547,1.053763441,1427,4.004201681,32.71,-117.06,0.935
5493,3.9625,35,4.845132743,0.976019185,1296,3.552727273,34.2,-118.48,1.688
5494,1.8214,43,4.447004608,1.090047393,1680,2.774056804,34.02,-118.32,1.447
5495,2.7792,23,5.404255319,0.97740113,1183,2.390070922,38.94,-121.06,1.063
5496,3.2188,19,4.491408935,1.038369305,1143,1.528169014,37.38,-122.08,3.398
5497,5.0102,5,4.503386005,1.072411558,1124,2.289962825,33.64,-117.69,2.237
5498,1.5607,47,4.787439614,1.068767908,1258,3.228744939,36.75,-119.74,0.573
5499,3.6875,34,5.838,1,1086,2.832,34.17,-118.51,2.791
5500,2.5363,10,5.356834532,1.069958848,2259,3.163911846,33.88,-117.46,1.121
5501,2.9417,43,4.133709981,0.975391499,1550,2.383606557,34.16,-118.3,3.376
5502,4.3981,52,5.210016155,1.136882129,1434,3.085667216,34.05,-118.34,3.181
5503,2.75,20,4.764705882,1.101545254,862,3.785425102,37.36,-118.42,1
5504,2.983,37,4.581005587,1.084142395,1115,2.459219858,37.71,-122.12,2.097
5505,4.0357,14,5.517515924,1.008528785,846,3.296375267,33.85,-117.63,1.837
5506,3.6033,21,5.643876837,1.088495575,2195,2.677852349,37.98,-122.26,1.935
5507,3.3125,28,4.868686869,1.186868687,657,2.448484848,34.43,-119.74,3.618
5508,3.3304,23,3.934973638,1.078891258,1823,1.483050847,33.77,-118.14,2.366
5509,2.1524,20,5.270729685,1.123844732,2750,2.642458101,40.8,-122.42,0.906
5510,4.1807,37,5.469135802,1.052631579,613,2.088757396,32.77,-117.08,1.656
5511,2.7254,21,3.566433566,1.081081081,910,3.5,33.78,-118.16,1.528
5512,4.8693,26,5.4,0.991789819,2560,3.140315406,37.36,-121.82,1.74
5513,7.5552,25,8.269230769,1.010989011,664,2.85989011,37.43,-122.2,5.00001
5514,7.5426,33,7.17408377,1.031700288,1045,2.241910632,34.16,-118.6,3.536
5515,12.8092,29,8.842105263,1.113505747,1453,3.407894737,37.36,-122.1,5.00001
5516,3.775,17,4.62005277,1.052631579,1467,2.765595463,32.74,-117.01,1.548
5517,10.1299,37,8.297101449,1.043478261,1580,2.547826087,34.07,-118.55,5.00001
5518,2.7609,14,3.243421053,1.039473684,1432,1.76754386,34.44,-119.82,2.615
5519,7.7313,23,7.26171875,1.01953125,999,3.15625,37.92,-122.02,3.762
5520,1.75,52,3,1,69,3,34.12,-118.25,2.339
5521,1.9875,52,2.684021544,0.991023339,1666,2.238670695,38.31,-122.29,1.663
5522,5.2323,10,6.235915493,0.951781971,1348,2.734939759,34.45,-119.29,2.907
5523,1.4367,28,3.607744108,1.162337662,1075,1.526845638,34.05,-118.33,2.349
5524,2.2417,34,3.24375,1.065625,5540,3.2478125,33.97,-118.11,1.715
5525,1.9375,27,3.456445993,1.058186739,1157,3.244655582,33.99,-118.41,2.205
5526,3.5511,23,5.37667304,0.96797153,1319,2.914153132,36.69,-119.52,1.094
5527,7.4819,21,7.388987567,1.018933732,6109,2.741144414,34.23,-118.61,3.668
5528,5.844,24,7.214477212,1.064267352,1494,2.889460154,33.92,-117.96,2.481
5529,3.625,52,4.877675841,1.097285068,622,1.423322684,38.56,-121.49,0.552
5530,3.0461,6,4.233986928,1.015281757,3215,2.847161572,37.87,-122.29,1.625
5531,6.9794,5,7.477037037,1.032407407,2318,3.180972222,32.9,-117,1.478
5532,3.0114,45,4.202898551,1.031884058,718,2.08115942,37.58,-122.31,2.979
5533,6.8406,36,6.9524618,0.987364621,1073,2.987306064,33.96,-118.44,5.00001
5534,1.6198,35,5.328877005,1.054131455,1441,2.903878583,39.8,-121.46,0.55
5535,2,15,5.26875,1.03125,567,2.296875,39,-120.05,0.922
5536,1.8208,30,3.962121212,1.042929293,2083,2.987878788,32.67,-117.1,1.249
5537,1.9583,36,4.397959184,1.051020408,1602,3.995918367,35.13,-118.45,0.568
5538,2.2241,18,4.236760125,1.012461059,812,2.858420268,33.11,-117.24,1.622
5539,3.3889,8,3.868055556,1.084444444,1856,2.822222222,33.87,-118.36,2.25
5540,5.9073,17,6.722033898,1,498,3.155555556,37.23,-121.82,2.479
5541,4.7034,11,7.379464286,1.062857143,1896,3.182142857,38.37,-121.84,1.46
5542,3.7891,14,5.8583878,1.126074427,1213,2.413570275,33.2,-117.25,2.589
5543,1.8214,21,5.662650602,1,522,3.584033613,36.4,-119,0.602
5544,4.8365,14,6.428571429,1.03968254,752,4.571428571,38.51,-121.32,1.502
5545,2.9828,45,4.085653105,1.12908778,1199,1.935613682,38.61,-121.47,1.211
5546,3.8992,42,4.848806366,1.065140845,2515,2.36687631,33.84,-118.19,2.563
5547,2.625,20,3.974603175,0.988095238,707,1.708029197,37.88,-122.53,3.306
5548,1.9848,31,2.633802817,1.008018328,1829,3.886462882,34.09,-118.18,1.25
5549,3.8571,25,4.329949239,1.053299492,15385,2.512690355,33.98,-117.97,1.77
5550,2.6328,12,4.747219414,1.078588613,2578,3.54674221,33.14,-117.09,1.08
5551,3.6437,40,4.643086817,1.013806706,1077,2.31511254,32.74,-117.18,1.488
5552,5.9454,8,5.97748184,1.156069364,1978,2.631184408,33.68,-117.83,2.225
5553,3.7545,34,5.811764706,1.009501188,1150,3.19579288,38,-121.82,1.897
5554,2,34,3.523131673,1.021459227,1767,4.020125786,33.94,-118.2,1.585
5555,2.3125,30,3.430645161,1.108965517,1704,2.495238095,34,-118.29,1.063
5556,6.6657,33,7.829351536,1.02955665,871,2.207584989,34.15,-117.87,2.887
5557,7.5337,23,7.366459627,1.022922636,1449,2.383886256,37.34,-121.96,3.619
5558,5.1509,17,6.534979424,1.03196347,707,2.744292237,32.73,-116.98,1.517
5559,3.9583,42,5.673076923,1.028044872,455,2.163461538,37.35,-121.89,2.292
5560,5.8663,20,6.663507109,1.061685145,866,2.277739009,37.26,-121.88,3.359
5561,1.8299,29,4.685618729,1.020667727,1843,4.287917738,35.41,-119.01,0.625
5562,4.5859,15,6.428104575,1,910,2.45751634,37.81,-122.3,1.418
5563,5.2636,33,5.253456221,1.035911602,1081,2.195219124,34.15,-118.11,3.341
5564,5.0739,11,6.449871465,1.084832905,2089,2.665809769,37.71,-121.22,2.593
5565,5.9254,23,6.251417769,1.069275628,3789,2.275675676,34.18,-118.27,4.316
5566,6.4441,10,5.664107486,1.036719706,3333,2.651144436,37.27,-121.83,2.308
5567,2.7401,19,4.586206897,1.112936345,631,1.583832335,38.58,-122.58,2.169
5568,6.6288,14,6.232209738,1,1376,2.882793017,33.6,-117.66,2.414
5569,4.6607,22,6.645061728,1.061728395,786,2.944444444,34.4,-119.51,2.976
5570,3.8056,14,4.085915493,1.203883495,841,1.950704225,34.44,-119.64,5.00001
5571,3.3958,34,5.259541985,1.029710711,1374,2.935860058,36.64,-118.94,0.771
5572,4.2037,52,4.972111554,0.997320831,1443,2.266467066,37.75,-122.42,2.168
5573,6.0302,20,6.718328841,0.976047904,1513,2.729483283,34.28,-118.74,4.17
5574,2.4875,18,5.604698672,1.038997214,3798,2.884830018,38.58,-121.41,1.725
5575,3.1103,36,3.820197044,0.980646388,1873,2.10440613,34.04,-118.16,1.595
5576,5.8118,38,6.882191781,1.096014493,982,2.853503185,34.16,-119.17,2.309
5577,3.9018,49,4.968599034,1.038647343,761,2.152298851,34.11,-118.17,3.4
5578,5.5875,8,5.819397993,1.03060857,1335,3.227848101,37.37,-121.82,2.464
5579,3.25,21,3.253571429,1.080357143,573,1.3903125,34.06,-118.46,5.00001
5580,5.2699,6,7.789022298,1.234991435,3517,3.160535117,33.09,-116.66,2.25
5581,4.2672,15,4.787658802,0.984455959,798,1.526845638,33.71,-117.77,1.388
5582,2.64,52,4.290106952,1.058823529,1118,3.073529412,33.85,-118.3,1.631
5583,3.7188,26,4.478947368,1.018421053,1298,4.105263158,33.98,-118.22,1.426
5584,5.1781,26,5.210412148,1.063400576,2372,3.103044496,33.84,-118.02,3.691
5585,5.3398,22,6.785302594,1.041522491,1228,3.183041723,37.72,-122.07,2.625
5586,2.4659,52,4.880434783,1.057971014,735,2.294927536,35.39,-119.03,0.719
5587,4.8036,13,4.714859438,1.056511057,1440,2.33408377,33.79,-117.84,2.333
5588,7.6986,25,7.790625,0.987220447,944,3.636015326,37.37,-122.08,3.386
5589,2.0472,37,5.561101549,1.268115942,697,2.323834197,34.9,-117.05,0.996
5590,3.2321,19,4.739173228,1.07996587,1367,1.745233969,33.96,-118.37,2.306
5591,5.322,23,6.566298343,1.031496063,604,2.747205961,34.02,-117.86,2.75
5592,1.7609,9,5.945945946,1.432432432,1541,2.767567568,38.51,-121.42,0.585
5593,3.1365,37,4.810495627,1.00270636,909,2.347438753,33.99,-118.34,1.444
5594,3.8125,37,6.016096579,1.036144578,1817,3.360934183,38.54,-121.42,0.667
5595,3.1667,24,3.376470588,1.226804124,1656,1.808247423,34,-118.49,1.123
5596,2.0279,27,4.717112922,1.119469027,1611,1.803418803,38.57,-121.53,1.425
5597,4.5096,16,4.900313977,1.027253669,1498,2.573065903,37.37,-121.84,1.355
